"Unique.ID","Grantor","Grantee","Program","Year","Date","EndDate","Amount","AmendmentNumber","Funding.Agency","Funding.Source","Category","Location","Issued","Funding.Type","Years","Average.By.Year","City.Year","Population","Amount.Per.Capita","Amount.Per.PEH","Population.PEH","ExpenditureType"
"HHI-19-13B","SDHC","YMCA","Turning Point Transitional Living Program",2020,"7/1/20","6/30/21","$50,000.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.04","$10.23","4887","Crisis Management"
"HHI-19-13B","SDHC","YMCA","Turning Point Transitional Living Program",2021,"7/1/21","6/30/22","$50,000.00","","","","Transitional Housing","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.04","$19.94","2507","Crisis Management"
"HHI-19-06","SDHC","Alpha Project for the Homeless","Cortez Hill Family Center Interim Housing Program",2019,"1/1/19","6/30/19","$468,245.14","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.33","$92.14","5082","Crisis Management"
"HHI-19-06","SDHC","Alpha Project for the Homeless","Cortez Hill Family Center Interim Housing Program",2019,"7/1/19","6/30/20","$936,488.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.66","$184.28","5082","Crisis Management"
"HHI-19-06","SDHC","Alpha Project for the Homeless","Cortez Hill Family Center Interim Housing Program",2020,"7/1/20","6/30/21","$1,123,488.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.79","$229.89","4887","Crisis Management"
"HHI-18-18","SDHC","Mental Health Systems Inc.","Transitional Storage ",2018,"5/14/18","6/30/19","$1,426,729.26","2","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2018","1416956","$1.01","$379.85","3756","Crisis Management"
"HHI-18-18","SDHC","Mental Health Systems Inc.","Transitional Storage ",2019,"7/1/19","6/30/20","$1,190,828.40","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.84","$234.32","5082","Crisis Management"
"HHI-18-18","SDHC","Mental Health Systems Inc.","Transitional Storage ",2020,"7/1/20","6/30/21","$1,249,942.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.88","$255.77","4887","Crisis Management"
"HHI-18-29","SDHC","Think Dignity","Homeless Storage Check-in Center",2018,"7/1/18","6/30/19","$113,750.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2018","1416956","$0.08","$30.28","3756","Crisis Management"
"HHI-18-29","SDHC","Think Dignity","Homeless Storage Check-in Center",2019,"7/1/19","6/30/20","$163,124.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.11","$32.10","5082","Crisis Management"
"HHI-18-29","SDHC","Think Dignity","Homeless Storage Check-in Center",2020,"7/1/20","6/30/21","$163,124.37","1","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.11","$33.38","4887","Crisis Management"
"HHI-18-29","SDHC","Think Dignity","Homeless Storage Check-in Center",2021,"7/1/21","6/30/22","$182,596.00","","","","Supportive Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.13","$72.83","2507","Crisis Management"
"HHI-21-35","SDHC","Father Joes Village","Bishop Maher Interim Shelter Program",2021,"2/6/21","6/30/21","$314,920.63","2","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.23","$125.62","2507","Crisis Management"
"HHI-21-35","SDHC","Father Joes Village","Bishop Maher Interim Shelter Program",2021,"7/1/21","6/30/22","$755,810.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.55","$301.48","2507","Crisis Management"
"HHI-21-35","SDHC","Father Joes Village","Bishop Maher Interim Shelter Program",2022,"7/1/22","6/30/23","$572,900.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2022","1382000","$0.41","$119.33","4801","Crisis Management"
"HHI-17-10","SDHC","Downtown San Diego Partnership","Family Reunification Program",2017,"6/1/17","6/30/18","$394,000.00","1","","","Diversion Services","City of San Diego","Local","",NA,"","City of San Diego|2017","1400583","$0.28","$70.12","5619","Diversion"
"HHI-17-10","SDHC","Downtown San Diego Partnership","Family Reunification Program",2018,"7/1/18","6/30/19","$844,000.00","2","","","Diversion Services","City of San Diego","Local","",NA,"","City of San Diego|2018","1416956","$0.60","$224.71","3756","Diversion"
"HHI-17-10","SDHC","Downtown San Diego Partnership","Family Reunification Program",2020,"7/1/20","6/30/21","$894,000.00","","","","Diversion Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.63","$182.93","4887","Diversion"
"HHI-17-10","SDHC","Downtown San Diego Partnership","Family Reunification Program",2021,"7/1/21","6/30/22","$894,000.00","","","","Diversion Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.65","$356.60","2507","Diversion"
"HHI-17-06","SDHC","PATH","Interim Housing Services for Downtown Chronically Homeless",2017,"7/1/17","6/30/18","$717,118.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2017","1400583","$0.51","$127.62","5619","Crisis Management"
"HHI-17-06","SDHC","PATH","Interim Housing Services for Downtown Chronically Homeless",2018,"7/1/18","6/30/19","$689,118.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2018","1416956","$0.49","$183.47","3756","Crisis Management"
"HHI-17-06","SDHC","PATH","Interim Housing Services for Downtown Chronically Homeless",2019,"7/1/19","6/30/20","$689,118.00","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.48","$135.60","5082","Crisis Management"
"HHI-17-06","SDHC","PATH","Interim Housing Services for Downtown Chronically Homeless",2020,"7/1/20","6/30/21","$689,118.01","","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.48","$141.01","4887","Crisis Management"
"HHI-17-06","SDHC","PATH","Interim Housing Services for Downtown Chronically Homeless",2021,"7/1/21","6/30/22","$689,118.00","1","","","Shelter","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.50","$274.88","2507","Crisis Management"
"HHI-17-03","SDHC","PATH","Rapid Rehousing Program",2017,"7/1/17","6/30/18","$189,000.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2017","1400583","$0.13","$33.64","5619","Crisis Management"
"HHI-17-03","SDHC","PATH","Rapid Rehousing Program",2018,"7/1/18","6/30/19","$239,000.00","1","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2018","1416956","$0.17","$63.63","3756","Crisis Management"
"HHI-17-03","SDHC","PATH","Rapid Rehousing Program",2019,"7/1/19","6/30/20","$245,791.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2019","1421675","$0.17","$48.37","5082","Crisis Management"
"HHI-17-03","SDHC","PATH","Rapid Rehousing Program",2020,"7/1/20","6/30/21","$250,000.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2020","1421462","$0.18","$51.16","4887","Crisis Management"
"HHI-17-03","SDHC","PATH","Rapid Rehousing Program",2021,"7/1/21","6/30/22","$250,000.00","","","","Rapid Rehousing Services","City of San Diego","Local","",NA,"","City of San Diego|2021","1382000","$0.18","$99.72","2507","Crisis Management"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2017,"10/23/2017","","$14,142.74","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2017,"10/23/2017","","$12,931.10","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2017,"10/23/2017","","$10,285.61","","HOME","","","","","",NA,"","","","","","","Prevention"
"1068","City of Chula Vista","SBCS CORPORATION","Homeless Services",2017,"11/7/2017","","$276.00","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1067","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2017,"11/8/2017","","$1,971.50","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1066","City of Chula Vista","SBCS CORPORATION","Hotel/Motel Voucher",2017,"11/22/2017","","$1,835.85","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2017,"12/8/2017","","$12,461.00","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2017,"12/27/2017","","$9,575.31","","HOME","","","","","",NA,"","","","","","","Prevention"
"1067","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2018,"1/23/2018","","$2,351.52","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1066","City of Chula Vista","SBCS CORPORATION","Hotel/Motel Voucher",2018,"1/25/2018","","$2,385.63","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1068","City of Chula Vista","SBCS CORPORATION","Homeless Services",2018,"1/25/2018","","$8,385.00","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1045","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"3/29/2018","","$5,127.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"3/29/2018","","$44,219.26","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"4/2/2018","","$8,328.54","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"4/2/2018","","$6,427.86","","ESG","","","","","",NA,"","","","","","","Diversion"
"1045","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"4/13/2018","","$3,830.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"4/13/2018","","$4,715.02","","ESG","","","","","",NA,"","","","","","","Diversion"
"1066","City of Chula Vista","SBCS CORPORATION","Hotel/Motel Voucher",2018,"5/4/2018","","$8,750.60","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1068","City of Chula Vista","SBCS CORPORATION","Homeless Services",2018,"5/4/2018","","$16,825.00","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1045","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"5/17/2018","","$3,583.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"5/17/2018","","$2,632.75","","ESG","","","","","",NA,"","","","","","","Diversion"
"1067","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2018,"5/21/2018","","$4,218.84","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1045","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"6/18/2018","","$5,043.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"6/18/2018","","$3,286.57","","ESG","","","","","",NA,"","","","","","","Diversion"
"1067","City of Chula Vista","INTERFAITH SHELTER NETWORK","Rotational Shelter",2018,"6/19/2018","","$2,458.14","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$7,335.40","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$5,449.60","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$4,125.60","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$3,206.60","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$3,206.60","","HOME","","","","","",NA,"","","","","","","Prevention"
"","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$1,743.03","","HOME","","","","","",NA,"","","","","","","Prevention"
"1045","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"6/30/2018","","$1,677.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1066","City of Chula Vista","SBCS CORPORATION","Hotel/Motel Voucher",2018,"6/30/2018","","$16,309.26","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1068","City of Chula Vista","SBCS CORPORATION","Homeless Services",2018,"6/30/2018","","$14,064.00","","CDBG","","","","","",NA,"","","","","","","Crisis Management"
"1083","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"6/30/2018","","$8,645.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"1084","City of Chula Vista","SBCS CORPORATION","Rapid Re-Housing",2018,"6/30/2018","","$966.00","","ESG","","","","","",NA,"","","","","","","Diversion"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$2,610.05","","HOME","","","","","",NA,"","","","","","","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$4,107.36","","HOME","","","","","",NA,"","","","","","","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$3,206.40","","HOME","","","","","",NA,"","","","","","","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$8,248.30","","HOME","","","","","",NA,"","","","","","","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$7,184.28","","HOME","","","","","",NA,"","","","","","","Prevention"
"17088","City of Chula Vista","SBCS CORPORATION","Tenant-Based Rental Assistance",2018,"6/30/2018","","$9,329.00","","HOME","","","","","",NA,"","","","","","","Prevention"
